ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (m),Width (m),Height (m),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _customize_changeset_uuid
111,simple,,Sony Xperia XZ Premium,1,0,visible,,"Màn hình: 5.5"", Ultra HD (4K),HĐH: Android 8.0,CPU: Snapdragon 835 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 19 MP, Selfie: 13 MP,PIN: 3230 mAh",,,taxable,,1,,0,0,,,,,1,,,15990000₫,Sony,,,https://cdn4.tgdd.vn/Products/Images/42/92069/sony-xperia-xz-premium-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e39
112,simple,,Sony Xperia XZ Premium Pink Gold,1,0,visible,,"Màn hình: 5.5"", Ultra HD (4K),HĐH: Android 8.0,CPU: Snapdragon 835 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 19 MP, Selfie: 13 MP,PIN: 3230 mAh",,,taxable,,1,,0,0,,,,,1,,,14490000₫,Sony,,,https://cdn1.tgdd.vn/Products/Images/42/113126/sony-xperia-xz-premium-pink-gold-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e40
113,simple,,Sony Xperia XZ1,1,0,visible,,"Màn hình: 5.2"", Full HD,HĐH: Android 8.0,CPU: Qualcomm Snapdragon 835 8 nhân 64-bit,RAM: 4 GB, ROM: 64 GB,Camera: 19 MP, Selfie: 13 MP,PIN: 2700 mAh",,,taxable,,1,,0,0,,,,,1,,,11990000₫,Sony,,,https://cdn.tgdd.vn/Products/Images/42/108680/sony-xperia-xz1-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e41
114,simple,,Sony Xperia XZs,1,0,visible,,"Màn hình: 5.2"", Full HD,HĐH: Android 7.0,CPU: Snapdragon 820 4 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 19 MP, Selfie: 13 MP,PIN: 2900 mAh",,,taxable,,1,,0,0,,,,,1,,,9990000₫,Sony,,,https://cdn2.tgdd.vn/Products/Images/42/92082/sony-xperia-xzs-den-200x200.png,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e42
115,simple,,Sony Xperia XZ Dual,1,0,visible,,"Màn hình: 5.2"", Full HD,HĐH: Android 7.0,CPU: Snapdragon 820 4 nhân,RAM: 3 GB, ROM: 64 GB,Camera: 23 MP, Selfie: 13 MP,PIN: 2900 mAh",,,taxable,,1,,0,0,,,,,1,,,9990000₫,Sony,,,https://cdn.tgdd.vn/Products/Images/42/85235/sony-xperia-xz-h-2-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e43
116,simple,,Sony Xperia XA1 Ultra,1,0,visible,,"Màn hình: 6"", Full HD,HĐH: Android 7.0,CPU: Helio P20, 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 23 MP, Selfie: 16 MP,PIN: 2700 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,7990000₫,Sony,,,https://cdn4.tgdd.vn/Products/Images/42/92074/sony-xa1-ultra-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e44
117,simple,,Sony Xperia X,1,0,visible,,"Màn hình: 5"", Full HD,HĐH: Android 6.0 (Marshmallow),CPU: Snapdragon 650 6 nhân,RAM: 3 GB, ROM: 64 GB,Camera: 23 MP, Selfie: 13 MP,PIN: 2620 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,7490000₫,Sony,,,https://cdn4.tgdd.vn/Products/Images/42/75244/sony-xperia-x-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e45
118,simple,,Sony Xperia XA Ultra,1,0,visible,,"Màn hình: 6"", Full HD,HĐH: Android 6.0 (Marshmallow),CPU: Helio P10 8 nhân,RAM: 3 GB, ROM: 16 GB,Camera: 21.5 MP, Selfie: 16 MP,PIN: 2700 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,6990000₫,Sony,,,https://cdn1.tgdd.vn/Products/Images/42/77601/sony-xperia-xa-ultra-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e46
119,simple,,Sony Xperia XA1 Ultra Pink,1,0,visible,,"Màn hình: 6.0"", Full HD,HĐH: Android 7.0,CPU: Mediatek Helio P20,RAM: 4 GB, ROM: 64 GB,Camera: 23 MP, Selfie: 16 MP,PIN: 2700 mAh",,,taxable,,1,,0,0,,,,,1,,,6990000₫,Sony,,,https://cdn1.tgdd.vn/Products/Images/42/145451/sony-xperia-xa1-ultra-pink-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e47
120,simple,,Sony Xperia XA1 Plus,1,0,visible,,"Màn hình: 5.5"", Full HD,HĐH: Android 7.0,CPU: Mediatek Helio P20,RAM: 4 GB, ROM: 32 GB,Camera: 23 MP, Selfie: 8 MP,PIN: 3430 mAh",,,taxable,,1,,0,0,,,,,1,,,6190000₫,Sony,,,https://cdn3.tgdd.vn/Products/Images/42/112833/sony-xperia-xa1-plus-ava-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e48
121,simple,,Sony Xperia XA1 Plus (Vàng),1,0,visible,,"Màn hình: 5.5"", Full HD,HĐH: Android 7.0,CPU: Mediatek Helio P20,RAM: 4 GB, ROM: 32 GB,Camera: 23 MP, Selfie: 8 MP,PIN: 3430 mAh",,,taxable,,1,,0,0,,,,,1,,,6190000₫,Sony,,,https://cdn4.tgdd.vn/Products/Images/42/151859/sony-xperia-xa1-plus-vang-16-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e49
122,simple,,Sony Xperia XA1,1,0,visible,,"Màn hình: 5.0"", HD,HĐH: Android 7.0,CPU: Helio P20, 8 nhân,RAM: 3GB; ROM: 32GB,Camera: 23MP, Selfie: 8MP,PIN: 2300 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,5790000₫,Sony,,,https://cdn1.tgdd.vn/Products/Images/42/92081/sony-xperia-xa1-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e50
123,simple,,Sony Xperia L2,1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 7.1,CPU: MT6737T, 4 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 8 MP,PIN: 3300 mAh",,,taxable,,1,,0,0,,,,,1,,,5490000₫,Sony,,,https://cdn2.tgdd.vn/Products/Images/42/148927/sony-xperia-l2-vang-nh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e51
124,simple,,Sony Xperia L1,1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 7.0,CPU: MT6737T, 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 2620 mAh",,,taxable,,1,,0,0,,,,,1,,,3590000₫,Sony,,,https://cdn3.tgdd.vn/Products/Images/42/106538/sony-xperia-l1-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e52
125,simple,,Sony Xperia L1 (Trắng),1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 7.0,CPU: MT6737T, 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 2620 mAh",,,taxable,,1,,0,0,,,,,1,,,3590000₫,Sony,,,https://cdn1.tgdd.vn/Products/Images/42/133496/sony-xperia-l1-trang-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e53
126,simple,,Nokia 7 plus,1,0,visible,,"Màn hình: 6"", Full HD+,HĐH: Android 8.0 (Oreo),CPU: Qualcomm Snapdragon 660 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 12 MP và 13 MP (2 camera), Selfie: 16 MP,PIN: 3800 mAh",,,taxable,,1,,0,0,,,,,1,,,8990000₫,Nokia,,,https://cdn4.tgdd.vn/Products/Images/42/153854/nokia-7-plus-2-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e54
127,simple,,Nokia 6 new,1,0,visible,,"Màn hình: 5.5"", Full HD,HĐH: Android 8.0 (Oreo),CPU: Qualcomm Snapdragon 630 8 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 16 MP, Selfie: 8 MP,PIN: 3000 mAh",,,taxable,,1,,0,0,,,,,1,,,5990000₫,Nokia,,,https://cdn4.tgdd.vn/Products/Images/42/145789/nokia-6-2018-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e55
128,simple,,Nokia 6,1,0,visible,,"Màn hình: 5.5"", Full HD,HĐH: Android 7.0,CPU: Qualcomm Snapdragon 430 8 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 16 MP, Selfie: 8 MP,PIN: 3000 mAh",,,taxable,,1,,0,0,,,,,1,,,5590000₫,Nokia,,,https://cdn1.tgdd.vn/Products/Images/42/90836/nokia-6-15-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e56
129,simple,,Nokia 5,1,0,visible,,"Màn hình: 5.2"", HD,HĐH: Android 7.1,CPU: Qualcomm Snapdragon 430 8 nhân 64 bit,RAM: 2 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 8 MP,PIN: 3000 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,3860000₫,Nokia,,,https://cdn4.tgdd.vn/Products/Images/42/91849/nokia-5-2-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e57
130,simple,,Nokia 3,1,0,visible,,"Màn hình: 5"", HD,HĐH: Android 7.0,CPU: MT6737 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 8 MP,PIN: 2630 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,2790000₫,Nokia,,,https://cdn3.tgdd.vn/Products/Images/42/91853/nokia-3-13-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e58
131,simple,,Nokia 2,1,0,visible,,"Màn hình: 5"", HD,HĐH: Android 7.1,CPU: Snapdragon 212,RAM: 1 GB, ROM: 8 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 4100 mAh",,,taxable,,1,,0,0,,,,,1,,,2190000₫,Nokia,,,https://cdn2.tgdd.vn/Products/Images/42/111457/nokia-2-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e59
132,simple,,Nokia 1,1,0,visible,,"Màn hình: 4.5"", FWVGA,HĐH: Android Go Edition,CPU: MT6737 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 5 MP, Selfie: 2 MP,PIN: 2150 mAh",,,taxable,,1,,0,0,,,,,1,,,1890000₫,Nokia,,,https://cdn.tgdd.vn/Products/Images/42/153905/nokia-1-do-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e60
133,simple,,Nokia 230 (không tặng thẻ nhớ),1,0,visible,,"Màn hình: VGA, 2.8 inches,Hỗ trợ 2 sim 2 sóng,Danh bạ 1000 số,Camera: 2.0MP,Pin: 1200mAh",,,taxable,,1,,0,0,,,,,1,,,1250000₫,Nokia,,,https://cdn.tgdd.vn/Products/Images/42/101850/nokia-230-khong-the-12-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e61
134,simple,,Nokia 3310 2017,1,0,visible,,"Màn hình: QVGA, 2.4 inches,Hỗ trợ 2 sim 2 sóng,Danh bạ 2000 số,Camera: 2.0MP,Pin: 1200mAh",,,taxable,,1,,0,0,,,,,1,,,1060000₫,Nokia,,,https://cdn2.tgdd.vn/Products/Images/42/92062/nokia-3310-2017-do-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e62
135,simple,,Nokia 216 (không tặng thẻ nhớ),1,0,visible,,"Màn hình: QVGA, 2.4 inches,Hỗ trợ 2 sim 2 sóng,Danh bạ 2000 số,Camera: VGA,Pin: 1020 mAh",,,taxable,,1,,0,0,,,,,1,,,760000₫,Nokia,,,https://cdn4.tgdd.vn/Products/Images/42/99534/nokia-216-khong-the-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e63
136,simple,,Nokia 150 (không tặng thẻ nhớ),1,0,visible,,"Màn hình: QVGA, 2.4 inches,Hỗ trợ 2 sim 2 sóng,Danh bạ: 500 số,Camera: VGA,Pin: 1020mAh",,,taxable,,1,,0,0,,,,,1,,,650000₫,Nokia,,,https://cdn.tgdd.vn/Products/Images/42/97450/nokia-150-khong-the-nho-6-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e64
137,simple,,Nokia 130 (2017),1,0,visible,,"Màn hình: QQVGA, 1.8 inches,Hỗ trợ 2 SIM 2 sóng​,Hỗ trợ thẻ nhớ: 32GB,Pin: 1020 mAh",,,taxable,,1,,0,0,,,,,1,,,520000₫,Nokia,,,https://cdn3.tgdd.vn/Products/Images/42/109608/nokia-130-2017-mo-ta-den-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e65
138,simple,,Nokia 105 Dual Sim (2017),1,0,visible,,"Màn hình: QQVGA, 1.8 inches,Hỗ trợ 2 SIM 2 sóng​,Danh bạ: 2000 số,Pin: 800 mAh",,,taxable,,1,,0,0,,,,,1,,,360000₫,Nokia,,,https://cdn.tgdd.vn/Products/Images/42/109610/nokia-105-2017-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e66
139,simple,,Nokia 105 Single Sim (2017),1,0,visible,,"Màn hình: QQVGA, 1.8 inches,Hỗ trợ 1 SIM,Danh bạ: 2000 số,Pin: 800 mAh",,,taxable,,1,,0,0,,,,,1,,,350000₫,Nokia,,,https://cdn4.tgdd.vn/Products/Images/42/112269/nokia-105-single-sim-2017-den-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e67
140,simple,,Vivo V9,1,0,visible,,"Màn hình: 6.3"", Full HD+,HĐH: Android 8.1 (Oreo),CPU: Snapdragon 626 8 nhân 64-bit,RAM: 4 GB, ROM: 64 GB,Camera: 16 MP và 5 MP (2 camera), Selfie: 24 MP,PIN: 3260 mAh",,,taxable,,1,,0,0,,,,,1,,,7990000₫,Vivo,,,https://cdn2.tgdd.vn/Products/Images/42/155047/vivo-v9-2-1-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e68
141,simple,,Vivo V7+,1,0,visible,,"Màn hình: 5.99"", HD+,HĐH: Android 7.1,CPU: Qualcomm Snapdragon 450,RAM: 4 GB, ROM: 64 GB,Camera: 16 MP, Selfie: 24 MP,PIN: 3225 mAh",,,taxable,,1,,0,0,,,,,1,,,7990000₫,Vivo,,,https://cdn.tgdd.vn/Products/Images/42/112835/vivo-v7-plus-9-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e69
142,simple,,Vivo V7,1,0,visible,,"Màn hình: 5.7"", HD+,HĐH: Android 7.1 ,CPU:  Snapdragon 450,RAM: 4 GB, ROM: 32 GB,Camera: 16 MP, Selfie: 24 MP,PIN: 3000 mAh",,,taxable,,1,,0,0,,,,,1,,,6990000₫,Vivo,,,https://cdn4.tgdd.vn/Products/Images/42/138399/vivo-v7-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e70
143,simple,,Vivo V5s,1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Funtouch OS 3.0 (nền tảng Android 6.0),CPU: Mediatek MT6750 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 13 MP, Selfie: 20 MP,PIN: 3000 mAh",,,taxable,,1,,0,0,,,,,1,,,5190000₫,Vivo,,,https://cdn1.tgdd.vn/Products/Images/42/108821/vivo-1713-v5s-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e71
144,simple,,Vivo Y69,1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 7.0,CPU: Mediatek MT6750 8 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 16 MP,PIN: 3000 mAh",,,taxable,,1,,0,0,,,,,1,,,4690000₫,Vivo,,,https://cdn3.tgdd.vn/Products/Images/42/112973/vivo-y69-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e72
145,simple,,Vivo Y55s,1,0,visible,,"Màn hình: 5.2"", HD,HĐH: Android 6.0,CPU: Snapdragon 425 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 2730mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,3990000₫,Vivo,,,https://cdn.tgdd.vn/Products/Images/42/108820/vivo-1610-y55s-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e73
146,simple,,Vivo Y71,1,0,visible,,"Màn hình: 6.0"", HD+,HĐH: Android 8.1 (Oreo),CPU: Qualcomm Snapdragon 425 4 nhân 64-bit,RAM: 3 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 3360 mAh",,,taxable,,1,,0,0,,,,,1,,,3990000₫,Vivo,,,https://cdn.tgdd.vn/Products/Images/42/158585/vivo-y71-vang-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e74
147,simple,,Vivo Y53,1,0,visible,,"Màn hình: 5"", qHD,HĐH: Android 6.0,CPU: MSM8917 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 2500mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,3390000₫,Vivo,,,https://cdn4.tgdd.vn/Products/Images/42/108819/vivo-1606-y53-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e75
148,simple,,Huawei P20 Pro,1,0,visible,,"Màn hình: 6.1"", Full HD+,HĐH: Android 8.1 (Oreo),CPU: Hisilicon Kirin 970 8 nhân,RAM: 6 GB, ROM: 128 GB,Camera: 40 MP, 20 MP và 8 MP (3 camera), Selfie: 24 MP,PIN: 4000 mAh",,,taxable,,1,,0,0,,,,,1,,,Dự kiến: 19990000₫,Huawei,,,https://cdn.tgdd.vn/Products/Images/42/154685/huawei-p20-pro-2-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e76
149,simple,,Huawei Nova 3e Hồng,1,0,visible,,"Màn hình: 5.84"", Full HD+,HĐH: Android 8.0 (Oreo),CPU: HiSilicon Kirin 659 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 16 MP và 2 MP (2 camera), Selfie: 16 MP,PIN: 3000 mAh",,,taxable,,1,,0,0,,,,,1,,,6990000₫,Huawei,,,https://cdn4.tgdd.vn/Products/Images/42/159569/huawei-nova-3e-hong-10-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e77
150,simple,,Huawei Nova 3e,1,0,visible,,"Màn hình: 5.84"", Full HD+,HĐH: Android 8.0 (Oreo),CPU: HiSilicon Kirin 659 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 16 MP và 2 MP (2 camera), Selfie: 16 MP,PIN: 3000 mAh",,,taxable,,1,,0,0,,,,,1,,,6990000₫,Huawei,,,https://cdn.tgdd.vn/Products/Images/42/154260/huawei-nova-3e-2-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e78
151,simple,,Huawei Nova 2i,1,0,visible,,"Màn hình: 5.9"", FullHD+,HĐH: Android 7.0,CPU: HiSilicon Kirin 659 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 16 MP và 2 MP ,Selfie: 13 MP và 2 MP,PIN: 3340 mAh",,,taxable,,1,,0,0,,,,,1,,,5490000₫,Huawei,,,https://cdn3.tgdd.vn/Products/Images/42/118143/huawei-nova-2i-hh-600x600-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e79
152,simple,,Huawei Y7 Prime,1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 7.0,CPU: Snapdragon 435 8 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 12 MP, Selfie: 8 MP,PIN: 4000 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,4290000₫,Huawei,,,https://cdn3.tgdd.vn/Products/Images/42/105928/huawei-y7-prime-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e80
153,simple,,Huawei Y7 Pro (2018),1,0,visible,,"Màn hình: 5.99"", HD+,HĐH: Android 8.0 (Oreo),CPU: Qualcomm Snapdragon 430,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP và 2 MP (2 camera), Selfie: 8 MP,PIN: 3000 mAh",,,taxable,,1,,0,0,,,,,1,,,3990000₫,Huawei,,,https://cdn2.tgdd.vn/Products/Images/42/155722/huawei-y7-pro-2018-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e81
154,simple,,Huawei Y5 2017,1,0,visible,,"Màn hình: 5"", HD,HĐH: Android 6.0,CPU: MTK MT6737T 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 3000 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,2790000₫,Huawei,,,https://cdn2.tgdd.vn/Products/Images/42/103242/huawei-y5-2017-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e82
155,simple,,Huawei Y3 2017,1,0,visible,,"Màn hình: 5"", FWVGA,HĐH: Android 6.0,CPU: MT6580M 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 8 MP, Selfie: 2 MP,PIN: 2200 mAh, SIM: 2 SIM",,,taxable,,1,,0,0,,,,,1,,,1790000₫,Huawei,,,https://cdn2.tgdd.vn/Products/Images/42/107197/huawei-y3-2017-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e83
156,simple,,Xiaomi Redmi Note 5,1,0,visible,,"Màn hình: 5.99"", Full HD+,HĐH: Android 8.1 (Oreo),CPU: Qualcomm Snapdragon 636 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 12 MP và 5 MP (2 camera), Selfie: 13 MP,PIN: 4000 mAh",,,taxable,,1,,0,0,,,,,1,,,5690000₫,Xiaomi,,,https://cdn3.tgdd.vn/Products/Images/42/153953/xiaomi-redmi-note-5-pro-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e84
157,simple,,Xiaomi Mi A1 64GB,1,0,visible,,"Màn hình: 5.5"", Full HD,HĐH: Android 7.1,CPU: Qualcomm Snapdragon 625 8 nhân 64-bit,RAM: 4 GB, ROM: 64 GB,Camera: 2 camera 12 MP, Selfie: 5 MP,PIN: 3080 mAh",,,taxable,,1,,0,0,,,,,1,,,5490000₫,Xiaomi,,,https://cdn2.tgdd.vn/Products/Images/42/113572/xiaomi-mi-a1-vang-hong-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e85
158,simple,,Xiaomi Mi A1 32GB,1,0,visible,,"Màn hình: 5.5"", Full HD,HĐH: Android 7.1,CPU: Snapdragon 625 8 nhân,RAM: 4 GB, ROM: 32 GB,Camera: 2 camera 12 MP, Selfie: 5 MP,PIN: 3080 mAh",,,taxable,,1,,0,0,,,,,1,,,4990000₫,Xiaomi,,,https://cdn3.tgdd.vn/Products/Images/42/145443/xiaomi-mi-a1-32gb-vang-dong-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e86
159,simple,,Xiaomi Redmi 5 Plus 4GB,1,0,visible,,"Màn hình: 5.99"", Full HD+,HĐH: Android 7.1 (Nougat),CPU: Snapdragon 625 8 nhân 64-bit,RAM: 4 GB, ROM: 64 GB,Camera: 12 MP, Selfie: 5 MP,PIN: 4000 mAh",,,taxable,,1,,0,0,,,,,1,,,4790000₫,Xiaomi,,,https://cdn.tgdd.vn/Products/Images/42/143465/xiaomi-redmi-5-plus-den-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e87
160,simple,,Xiaomi Redmi Note 4,1,0,visible,,"Màn hình: 5.5"", Full HD,HĐH: Android 6.0 (Marshmallow),CPU: Snapdragon 625 8 nhân 64-bit,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 4100 mAh",,,taxable,,1,,0,0,,,,,1,,,4290000₫,Xiaomi,,,https://cdn.tgdd.vn/Products/Images/42/84905/xiaomi-redmi-note-4-13-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e88
161,simple,,Xiaomi Redmi 4X,1,0,visible,,"Màn hình: 5"", HD,HĐH: Android 7.0 (Nougat),CPU: Snapdragon 435 8 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 4100 mAh",,,taxable,,1,,0,0,,,,,1,,,3690000₫,Xiaomi,,,https://cdn.tgdd.vn/Products/Images/42/99145/xiaomi-redmi-4x-300-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e89
162,simple,,Xiaomi Redmi Note 5A Prime,1,0,visible,,"Màn hình: 5.5"", HD IPS,HĐH: Android 7.0,CPU: Snapdragon 435 8 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 16 MP,PIN: 3080 mAh",,,taxable,,1,,0,0,,,,,1,,,3690000₫,Xiaomi,,,https://cdn.tgdd.vn/Products/Images/42/133150/xiaomi-redmi-note-5a-prime-1-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e90
163,simple,,Xiaomi Redmi Note 5A (Redmi Y1 Lite),1,0,visible,,"Màn hình: 5.5"", HD,HĐH: Android 7.0,CPU: Qualcomm Snapdragon 425 4 nhân 64-bit,RAM: 2 GB, ROM: 16 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 3080 mAh",,,taxable,,1,,0,0,,,,,1,,,2990000₫,Xiaomi,,,https://cdn2.tgdd.vn/Products/Images/42/112972/xiaomi-redmi-note-5a-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e91
164,simple,,Motorola Moto Z2 Play,1,0,visible,,"Màn hình: 5.5"", Full HD,HĐH: Android 7.1,CPU: Snapdragon 626 8 nhân 64-bit,RAM: 4 GB, ROM: 64 GB,Camera: 12 MP, Selfie: 5 MP,PIN: 3000 mAh",,,taxable,,1,,0,0,,,,,1,,,9990000₫,Motorola,,,https://cdn4.tgdd.vn/Products/Images/42/109414/motorola-moto-z2-play-hh-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e92
165,simple,,Motorola Moto X4,1,0,visible,,"Màn hình: 5.2"", Full HD,HĐH: Android 7.1,CPU: Qualcomm Snapdragon 630 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 12 MP và 8 MP (2 camera), Selfie: 16 MP,PIN: 3000 mAh",,,taxable,,1,,0,0,,,,,1,,,8990000₫,Motorola,,,https://cdn2.tgdd.vn/Products/Images/42/113327/motorola-moto-x4-den-400x400.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e93
