ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (m),Width (m),Height (m),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _customize_changeset_uuid
,,,Sony Xperia XA Ultra,,,,,"Màn hình: 6"", Full HD,HĐH: Android 6.0 (Marshmallow),CPU: Helio P10 8 nhân,RAM: 3 GB, ROM: 16 GB,Camera: 21.5 MP, Selfie: 16 MP,PIN: 2700 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,6.990.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/77601/sony-xperia-xa-ultra-hh-400x400.jpg,,,,,,,,,,
,,,Sony Xperia XA1 Ultra Pink,,,,,"Màn hình: 6.0"", Full HD,HĐH: Android 7.0,CPU: Mediatek Helio P20,RAM: 4 GB, ROM: 64 GB,Camera: 23 MP, Selfie: 16 MP,PIN: 2700 mAh",,,,,,,,,,,,,,,,6.990.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/145451/sony-xperia-xa1-ultra-pink-hh-400x400.jpg,,,,,,,,,,
,,,Samsung Galaxy S9+ 64GB (Xanh san hô),,,,,"Màn hình: 6.2"", Quad HD+ (2K+),HĐH: Android 8.0 (Oreo),CPU: Exynos 9810 8 nhân,RAM: 6 GB, ROM: 64 GB,Camera: 2 camera 12 MP, Selfie: 8 MP,PIN: 3500 mAh",,,,,,,,,,,,,,,,23.490.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/158340/samsung-galaxy-s9-plus-64gb-xanh-san-ho-2-1-400x400.jpg,,,,,,,,,,
,,,Samsung Galaxy S9+ 64GB,,,,,"Màn hình: 6.2"", Quad HD+ (2K+),HĐH: Android 8.0,CPU: Exynos 9810 8 nhân,RAM: 6 GB, ROM: 64 GB,Camera: 2 camera 12 MP, Selfie: 8 MP,PIN: 3500 mAh",,,,,,,,,,,,,,,,23.490.000₫,,,,https://cdn4.tgdd.vn/Products/Images/42/147939/samsung-galaxy-s9-plus-4-400x400.jpg,,,,,,,,,,
,,,Samsung Galaxy Note 8,,,,,"Màn hình: 6.3"", Quad HD+ (2K+),HĐH: Android 7.1,CPU: Exynos 8895 8 nhân 64-bit,RAM: 6 GB, ROM: 64 GB,Camera: 2 camera 12 MP, Selfie: 8 MP,PIN: 3300 mAh",,,,,,,,,,,,,,,,22.490.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/106211/samsung-galaxy-note8-hh-600x600-400x400.jpg,,,,,,,,,,
,,,Huawei Y7 Pro (2018),,,,,"Màn hình: 5.99"", HD+,HĐH: Android 8.0 (Oreo),CPU: Qualcomm Snapdragon 430,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP và 2 MP (2 camera), Selfie: 8 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,3.990.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/155722/huawei-y7-pro-2018-400x400.jpg,,,,,,,,,,
,,,Huawei Y5 2017,,,,,"Màn hình: 5"", HD,HĐH: Android 6.0,CPU: MTK MT6737T 4 nhân,RAM: 2 GB, ROM: 16 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 3000 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,2.790.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/103242/huawei-y5-2017-200x200.jpg,,,,,,,,,,
,,,Huawei Y3 2017,,,,,"Màn hình: 5"", FWVGA,HĐH: Android 6.0,CPU: MT6580M 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 8 MP, Selfie: 2 MP,PIN: 2200 mAh, SIM: 2 SIM",,,,,,,,,,,,,,,,1.790.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/107197/huawei-y3-2017-200x200.jpg,,,,,,,,,,
,,,Nokia 2,,,,,"Màn hình: 5"", HD,HĐH: Android 7.1,CPU: Snapdragon 212,RAM: 1 GB, ROM: 8 GB,Camera: 8 MP, Selfie: 5 MP,PIN: 4100 mAh",,,,,,,,,,,,,,,,2.190.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/111457/nokia-2-hh-400x400.jpg,,,,,,,,,,
,,,Nokia 1,,,,,"Màn hình: 4.5"", FWVGA,HĐH: Android Go Edition,CPU: MT6737 4 nhân,RAM: 1 GB, ROM: 8 GB,Camera: 5 MP, Selfie: 2 MP,PIN: 2150 mAh",,,,,,,,,,,,,,,,1.890.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/153905/nokia-1-do-400x400.jpg,,,,,,,,,,
,,,Nokia 230 (không tặng thẻ nhớ),,,,,"Màn hình: VGA, 2.8 inches,Hỗ trợ 2 sim 2 sóng,Danh bạ 1000 số,Camera: 2.0MP,Pin: 1200mAh",,,,,,,,,,,,,,,,1.250.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/101850/nokia-230-khong-the-12-200x200.jpg,,,,,,,,,,
,,,Nokia 3310 2017,,,,,"Màn hình: QVGA, 2.4 inches,Hỗ trợ 2 sim 2 sóng,Danh bạ 2000 số,Camera: 2.0MP,Pin: 1200mAh",,,,,,,,,,,,,,,,1.060.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/92062/nokia-3310-2017-do-200x200.jpg,,,,,,,,,,
,,,Nokia 216 (không tặng thẻ nhớ),,,,,"Màn hình: QVGA, 2.4 inches,Hỗ trợ 2 sim 2 sóng,Danh bạ 2000 số,Camera: VGA,Pin: 1020 mAh",,,,,,,,,,,,,,,,760.000₫,,,,https://cdn4.tgdd.vn/Products/Images/42/99534/nokia-216-khong-the-300-200x200.jpg,,,,,,,,,,
,,,Nokia 150 (không tặng thẻ nhớ),,,,,"Màn hình: QVGA, 2.4 inches,Hỗ trợ 2 sim 2 sóng,Danh bạ: 500 số,Camera: VGA,Pin: 1020mAh",,,,,,,,,,,,,,,,650.000₫,,,,https://cdn.tgdd.vn/Products/Images/42/97450/nokia-150-khong-the-nho-6-200x200.jpg,,,,,,,,,,
,,,Motorola Moto X4,,,,,"Màn hình: 5.2"", Full HD,HĐH: Android 7.1,CPU: Qualcomm Snapdragon 630 8 nhân,RAM: 4 GB, ROM: 64 GB,Camera: 12 MP và 8 MP (2 camera), Selfie: 16 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,8.990.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/113327/motorola-moto-x4-den-400x400.jpg,,,,,,,,,,
,,,Motorola Moto G5S Plus,,,,,"Màn hình: 5.5"", Full HD,HĐH: Android 7.1,CPU: Snapdragon 625 8 nhân 64-bit,RAM: 4 GB, ROM: 32 GB,Camera: 2 camera 13 MP, Selfie: 8 MP,PIN: 3000 mAh",,,,,,,,,,,,,,,,6.990.000₫,,,,https://cdn1.tgdd.vn/Products/Images/42/111446/motorola-moto-g5s-plus-hh-400x400.jpg,,,,,,,,,,
,,,Motorola Moto E4 Plus,,,,,"Màn hình: 5.5"", HD,HĐH: Android 7.1,CPU: MT6737 4 nhân,RAM: 3 GB, ROM: 32 GB,Camera: 13 MP, Selfie: 5 MP,PIN: 5000 mAh",,,,,,,,,,,,,,,,3.290.000₫,,,,https://cdn2.tgdd.vn/Products/Images/42/106282/motorola-moto-e4-plus-hh-400x400.jpg,,,,,,,,,,
