ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (m),Width (m),Height (m),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _customize_changeset_uuid
236,simple,,Bphone 2017,1,0,visible,,"Màn hình: 5.5"", Full HD,HĐH: B-OS (Android 7.1),CPU: Snapdragon 625 8 nhân 64-bit,RAM: 3 GB, ROM: 32 GB,Camera: 16 MP, Selfie: 8 MP,PIN: 3000 mAh",,,,,1,,0,0,,,,,1,,,9790000₫,Bphone,,,https://cdn1.tgdd.vn/Products/Images/42/75001/bkav-bphone-2-thumb-200x200.jpg,,,,,,,,,0,9a3af3a5-24eb-4577-9893-8819702233e164
